8.01841333e-03,-2.84174727e-04,1.59751906e-03,-1.13085436e-03,1.29553699e-03,4.20561043e-03,6.74861899e-04,1.78550397e-04,-2.04188821e-06,1.73510905e-03,2.17298753e-03,-2.28845322e-04,5.68389548e-05,-6.41141600e-04,4.59425341e-04,-3.56334712e-04,2.17168679e-03,1.35285737e-03,-1.45907688e-03,1.51386822e-03
-2.84174727e-04,2.80693434e-03,-4.29596163e-04,5.23777519e-04,6.27927992e-04,-1.77331376e-03,7.34517934e-04,-8.51732370e-04,1.27368515e-04,6.16611657e-05,1.09450020e-03,4.80807992e-04,-2.30007342e-05,-2.42119431e-05,1.37033350e-04,7.29995740e-04,4.24357211e-04,-1.09727585e-04,3.70645423e-04,4.09224717e-04
1.59751906e-03,-4.29596163e-04,4.98931533e-03,1.01650847e-03,1.19470827e-03,3.31458317e-03,-9.33964923e-04,5.90205670e-04,-1.48814828e-03,8.87565310e-04,1.46526395e-04,-1.58691741e-04,-6.62594046e-04,-6.07212272e-04,-8.16570484e-05,-1.40527878e-03,1.47986068e-04,-9.55149029e-04,-8.16491941e-04,1.63986137e-03
-1.13085436e-03,5.23777519e-04,1.01650847e-03,4.17548598e-03,5.63943860e-04,1.18054954e-03,2.43436789e-04,3.87273047e-05,-1.64173327e-03,-3.89212563e-04,1.94780419e-04,-7.34635691e-04,-1.87659302e-04,3.50380154e-05,5.72546962e-04,-2.17190764e-03,5.29372691e-04,-9.57596481e-04,-6.75532740e-04,2.58090165e-04
1.29553699e-03,6.27927992e-04,1.19470827e-03,5.63943860e-04,5.00188246e-03,-1.19397507e-03,2.34832695e-03,9.10178351e-04,1.83294167e-03,-1.09578363e-03,-1.06801565e-03,-1.18431624e-03,4.38092491e-04,3.81149069e-04,1.68447945e-04,-1.11437758e-03,9.30224775e-04,8.70062870e-04,7.31950705e-04,1.68166445e-03
4.20561043e-03,-1.77331376e-03,3.31458317e-03,1.18054954e-03,-1.19397507e-03,1.08141480e-02,-3.06051225e-03,6.82972510e-04,-3.46737424e-03,3.18552810e-03,1.65841228e-03,-1.06858084e-04,-1.32166039e-03,-1.09590266e-03,9.23175501e-04,-1.60559158e-03,7.76871965e-04,-6.02748987e-04,-3.16626365e-03,4.73699924e-04
6.74861899e-04,7.34517934e-04,-9.33964923e-04,2.43436789e-04,2.34832695e-03,-3.06051225e-03,4.48097168e-03,3.35967552e-04,2.80391944e-03,-4.70620583e-04,-1.38260326e-03,-9.92362530e-05,1.00774540e-04,-1.95265479e-04,-1.62839742e-04,6.74028644e-04,7.94684675e-04,1.23685138e-03,2.03628827e-03,1.31829982e-03
1.78550397e-04,-8.51732370e-04,5.90205670e-04,3.87273047e-05,9.10178351e-04,6.82972510e-04,3.35967552e-04,4.57185536e-03,3.05763012e-03,-1.16352608e-04,-3.58726143e-03,6.64571033e-04,-1.14899774e-03,7.85511684e-04,-7.77378249e-04,9.48154389e-05,-7.33455104e-04,5.64331775e-04,4.23570289e-04,8.80603635e-04
-2.04188821e-06,1.27368515e-04,-1.48814828e-03,-1.64173327e-03,1.83294167e-03,-3.46737424e-03,2.80391944e-03,3.05763012e-03,6.77073748e-03,-7.88167385e-04,-3.49449671e-03,1.10515735e-03,-5.29167518e-04,1.10112599e-03,-2.90396249e-04,2.08672726e-03,1.38033959e-04,2.20524309e-03,2.76663574e-03,6.11965061e-04
1.73510905e-03,6.16611657e-05,8.87565310e-04,-3.89212563e-04,-1.09578363e-03,3.18552810e-03,-4.70620583e-04,-1.16352608e-04,-7.88167385e-04,4.27008919e-03,1.06467716e-03,-6.92125285e-04,-1.04348514e-03,-1.37945265e-03,9.43699929e-04,3.01317750e-04,2.84787103e-04,-1.12239112e-04,-9.88881216e-04,5.62199724e-04
