0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,0.831727,0.885617,1.52242,1.45544,0.885903,0.951065,2.07964,1.1644,0.746855,1.59293,1.85357,1.72089,0.640001,0.864663,1.01839,0.386543,0.693304,0.307215,2.34343,0.592748,0.498794,0.517045,0.470689,0.824871,0.725492,1.40115,0.448966,2.47544,0.572653,0.708171,1.01058,0.994086,1.47785,0.598992,1.72081,0.492514,1.09979,1.50836,0.601511,0.480691,1.43121,0.490901,0.843362,0.851011,0.664905,0.79593,1.22199,0.868671,0.530323,0.46045,0.519329,1.00157,1.12462,0.808119,2.61454,0.963699,1.29697,1.17442,0.888805,1.64911,0.808422,0.745107,1.22853,0.980757,0.886997,0.928345,1.14013,1.28999,3.11164,0.165592,1.33486,1.43852,0.528267,0.364307,1.07358,1.15581,0.704711,0.799924,0.77411,0.550584,0.982704,0.948315,0.943567,1.08525,0.634008,0.681634,0.711902,1.03758,1.17088,0.897856,0.745107,3.11164,1.23267,1.14148,0.698312,0.41413,1.97711,0.439808,1.17159,0.721139,0.954649,0.33307,0.658139,0.440847,0.687393,0.575921,2.24587,2.43319,0.988769,1.03642,0.90819,0.69765,1.18834,0.728085,1.0455,2.30853,0.374346,1.44331,0.570944,0.572949,0.549299,0.932476,0.32059,0.565672,0.931472,0.836365,0.673392,0.896694,0.942749,0.67252,0.694679,0.627771,0.465751,0.941529,0.237077,0.344883,0.92993,0.6815,0.828558,0.54612,0.291425,1.13134,0.851455,0.471784,0.614108,1.4559,0.690451,0.485082,0.435221,1.63464,0.515354,0.787845,0.67908,1.93253,1.03866,0.777063,1.09797,0.430259,0.944865,0.665734,0.638571,0.55202,0.45893,0.782945,1.25292,0.574245,0.665059,0.285461,1.01433,0.889881
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,1.07431,0.885617,1.5126,1.45544,0.85335,0.92993,1.98291,0.720819,0.746855,1.69096,1.95655,0.963699,0.640001,0.855513,1.01839,0.386543,0.693304,0.435221,1.77875,0.589066,0.498794,0.517045,0.470689,0.883791,0.604576,1.29337,0.607425,3.00936,0.572653,0.921958,1.01058,0.956573,0.625243,0.488068,1.58315,0.497242,0.758475,1.08602,0.612083,0.484476,0.749683,0.503022,0.716857,0.851011,0.598415,0.798144,1.04742,0.871564,0.530323,0.526228,0.548725,1.17575,1.12294,0.808119,1.63409,0.963699,1.29697,0.714863,0.888805,1.64911,0.788883,0.745107,1.22853,0.713278,0.886997,0.795725,1.07728,1.92475,2.48931,0.165592,1.28251,1.05122,0.410875,0.445264,0.894646,0.924647,0.837676,0.799924,0.77411,0.550584,0.982704,1.12074,0.574345,1.07666,0.636427,0.74006,0.727049,1.03758,1.16423,0.673392,0.745107,3.45738,1.23267,1.13054,0.634829,0.284403,1.75743,0.390941,1.17159,1.06454,0.954649,0.33307,0.856822,0.440847,0.951774,0.610202,2.24587,1.48107,0.716857,0.906864,0.90819,0.700007,1.13883,0.728085,0.836404,2.24402,0.530323,1.40298,0.465213,0.572949,0.583102,0.999081,0.32059,0.597691,0.97197,0.83117,0.673392,0.67252,0.857044,0.67252,0.939859,0.584477,0.464102,0.855935,0.236248,0.343677,0.774942,0.679624,0.602587,0.54612,0.262282,0.688644,0.50214,0.498488,0.701838,1.46075,0.537018,0.486934,0.435221,1.02165,0.559527,0.962922,0.67908,1.82599,0.632227,1.07593,1.07358,0.382453,0.648883,0.591763,0.638571,0.32555,0.620906,0.782945,0.775615,0.338658,0.498794,0.265774,0.531314,0.640715
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,1.43242,1.32842,1.16354,1.45544,0.956254,1.17878,2.22431,0.720819,0.91984,1.87884,1.10056,0.963699,0.640001,1.61692,2.34231,0.386543,1.01956,0.389217,2.13965,0.539542,0.498794,0.47961,0.470689,0.773317,0.716535,0.804138,0.573679,2.8822,0.572653,0.803974,1.02256,0.918856,0.77411,0.878522,1.72081,0.485588,1.57113,1.18045,0.632128,0.484953,1.12452,0.554351,0.896072,0.851011,0.681738,0.916718,0.879831,0.83277,0.687987,0.55254,0.632227,1.35212,1.04991,0.808119,1.53797,1.17524,1.1393,0.913436,0.867051,1.757,0.568889,0.745107,1.22853,0.603543,1.30441,1.17265,1.23214,1.75738,3.88955,0.165592,0.66404,1.4774,0.924468,0.286241,0.731983,1.15581,1.16834,0.639939,0.77411,0.550584,0.982704,1.07201,0.733886,1.01375,0.630412,0.863404,0.632802,1.03758,0.920919,0.754199,0.745107,2.48931,1.23267,0.781813,0.634829,0.277524,1.86081,0.340497,1.17159,1.24196,0.954649,0.33307,0.747174,0.440847,0.386658,0.711902,2.24587,1.89248,0.896072,0.906864,1.36228,0.830469,1.13883,0.728085,1.0455,1.37607,0.474266,0.860336,0.837384,0.732101,0.647891,0.874196,0.471456,0.688644,2.0323,0.761291,0.673392,0.753223,0.857044,0.67252,0.887645,0.484281,0.447011,0.855935,0.235425,0.342479,0.634043,0.602482,0.509882,0.69782,0.298803,0.879934,0.851455,0.574345,0.736929,1.39573,1.20829,0.482331,0.564611,0.961552,0.652782,0.619021,0.690274,2.08849,0.807846,0.437098,1.36087,0.333104,0.63319,0.515407,0.957857,0.55202,0.586411,0.782945,0.775615,0.574245,0.55865,0.220213,0.796972,0.696429
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,0.954946,1.37763,1.15779,1.45544,1.00971,0.697447,2.7905,0.658139,0.909144,2.15515,1.60081,0.963699,0.640001,1.59041,2.23471,0.386543,0.787845,0.388626,4.10101,0.539835,0.498794,0.482648,0.470689,0.687393,0.674876,0.824757,0.607425,3.10055,0.572653,0.806925,1.0474,0.910778,0.903129,0.527113,1.79903,0.485588,0.956338,1.42897,0.640212,0.473523,0.87463,0.662517,0.754587,0.851011,0.528013,0.919656,0.897787,0.828319,0.574185,0.42503,0.548725,1.35212,1.0364,0.808119,1.53797,1.32014,1.1483,0.822092,0.861029,1.79047,0.585683,0.745107,1.22853,0.784605,0.964128,0.718719,1.22225,1.92475,3.45738,0.165592,0.671616,1.51844,0.554681,0.32059,0.947273,1.42253,0.887936,0.941087,0.77411,0.550584,0.982704,0.747157,1.10083,1.0301,0.630412,1.07925,0.640712,1.03758,0.916798,0.754199,0.745107,2.39357,1.23267,0.776661,0.634829,0.276041,1.37538,0.376979,1.17159,0.95129,0.954649,0.33307,0.749916,0.440847,0.562412,0.727049,2.24587,1.70324,1.06201,0.580393,1.41274,0.833811,0.942477,0.728085,1.28677,1.3717,0.473546,0.8576,0.50243,0.69357,0.743169,0.777063,0.364307,0.597691,1.11777,0.761705,0.673392,0.753223,0.857044,0.67252,0.939859,0.564994,0.445326,0.855935,0.235425,0.342479,0.820526,0.601014,0.662846,0.661093,0.231426,1.3199,0.979173,0.498488,0.566869,1.38827,0.724974,0.482331,0.471217,0.961552,0.815977,0.693304,0.67908,2.07172,1.21177,0.635779,0.805182,0.368794,0.629805,0.570629,0.993333,0.634823,0.620906,0.782945,0.708171,0.660382,0.55865,0.256915,0.619867,0.843045
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,1.03134,2.32474,2.31976,1.45544,0.677347,0.557958,2.22431,0.565876,0.949665,2.61696,1.60081,1.50578,0.640001,0.91681,0.936923,0.433682,0.597676,0.307215,2.13965,0.648301,0.498794,0.476964,0.470689,0.618653,0.604576,1.0604,0.543485,3.00936,0.572653,0.708171,1.06394,0.684824,0.903129,0.506839,2.63858,0.485588,0.628451,1.81003,0.89412,0.520105,0.684493,0.543264,0.796508,0.851011,0.67745,1.2131,0.956338,0.771005,0.979058,0.613933,0.765327,0.965798,0.861002,0.808119,1.86753,0.963699,1.29697,0.764737,0.888805,1.64911,0.643976,0.745107,1.22853,0.8259,0.964128,1.17265,0.645015,1.71999,3.11164,0.192169,0.600982,0.911061,0.583875,0.500922,0.947273,1.02739,0.979342,0.799924,1.17301,0.550584,0.982704,0.986247,0.754854,1.22673,0.633857,0.822289,0.582466,1.13463,0.923557,0.711508,0.745107,3.11164,1.23267,1.01795,0.616158,0.314739,1.37538,0.439808,1.17159,0.677434,0.954649,0.386525,0.658139,0.494609,0.562412,0.813603,2.24587,1.58441,0.597381,0.604576,2.384,0.577029,1.18834,0.728085,0.929337,1.76784,0.374346,1.10527,0.483106,0.527113,0.90242,0.699357,0.276371,0.833622,1.11777,0.91475,0.673392,0.710588,0.831837,0.67252,0.840927,0.564994,0.424955,0.830761,0.235425,0.342479,0.820526,0.594789,0.697733,0.50243,0.296924,0.905075,1.08797,0.69526,0.818811,1.29221,0.76313,0.484967,0.803486,1.1676,0.621697,1.08329,0.67908,1.09331,0.830927,0.635779,0.644145,0.430259,0.718098,0.665734,1.67625,0.705358,0.555547,0.883132,0.608894,0.733758,0.527028,0.256915,0.485113,1.06786
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,1.22779,0.885617,2.28626,1.45544,0.625243,1.16241,2.04636,0.624214,0.935154,2.03542,2.20112,0.963699,0.640001,0.871869,0.989707,0.444524,0.825362,0.307215,2.59011,0.63662,0.498794,0.517045,0.470689,0.727827,0.580393,1.0376,0.516311,2.22431,0.572653,0.708171,1.07265,0.685564,0.541877,0.572949,1.58315,0.485588,1.57113,1.08602,0.913529,0.53925,0.715606,0.50931,0.896072,0.851011,0.718098,1.21034,0.785563,0.780881,0.734294,0.356477,0.538564,1.28773,0.854874,0.808119,1.13676,0.963699,1.29697,0.822092,0.888805,1.64911,0.639015,0.745107,1.22853,1.04614,0.821294,1.17265,0.649373,1.42658,2.82877,0.171051,0.603045,1.24236,0.382539,0.500922,0.700158,1.32092,0.924934,0.799924,1.15668,0.550584,0.982704,1.07201,0.600452,1.22498,0.636175,1.12618,0.569522,1.12842,0.922781,1.17844,0.745107,3.88955,1.23267,1.04573,0.634829,0.314739,1.75743,0.586411,1.17159,0.931472,0.954649,0.34405,0.658139,0.506974,0.475887,0.644742,2.24587,1.70324,0.716857,0.725492,0.90819,0.578008,1.12323,0.728085,1.19486,1.79769,0.374346,1.12394,0.54612,0.732101,0.701882,0.822773,0.381655,0.586623,1.24196,0.898268,0.673392,1.17691,0.857044,0.67252,0.798881,0.892096,0.425864,0.855935,0.235425,0.342479,0.606476,0.598449,0.883795,0.69782,0.314739,0.719946,0.50214,0.489257,0.475438,1.30876,0.499982,0.48674,0.602614,0.710712,0.851455,1.08329,0.67908,1.10069,0.660965,0.537967,1.34197,0.573679,0.718098,0.887645,0.638571,0.32555,0.52777,0.87484,0.671667,0.338658,0.87289,0.405655,0.507164,0.640715
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,1.28918,1.03322,1.36781,1.45544,0.650253,0.996353,2.96575,0.911879,0.746855,1.83187,2.34786,0.963699,0.640001,0.851011,1.01839,0.386543,0.753591,0.307215,1.96848,0.705585,0.498794,0.517045,0.420616,0.773317,0.824422,1.46207,0.516311,2.17698,0.572653,0.880428,1.10245,0.682496,1.01602,0.69357,1.64911,0.461188,1.09979,1.13127,0.640212,0.509987,1.57433,0.448978,1.19476,0.851011,0.780541,1.09449,1.27512,0.785013,0.763665,0.42503,0.581649,1.69015,0.728216,0.808119,1.86753,1.23551,0.751107,0.913436,0.736929,1.64911,0.816763,0.745107,1.22853,0.627684,0.964128,0.968708,0.80155,2.69465,3.88955,0.165592,0.849454,1.30152,0.528267,0.25854,0.947273,1.15581,1.05707,0.799924,0.77411,0.550584,0.982704,0.850213,0.880663,1.19558,0.630412,0.996235,0.665675,1.03758,0.888107,0.785624,1.24184,3.27541,1.23267,1.01602,0.55865,0.334829,1.52085,0.555547,1.17159,1.06454,0.954649,0.33307,0.818227,0.440847,0.494923,0.813603,2.24587,1.89248,1.30338,0.906864,1.05955,0.627475,1.82212,0.728085,1.0455,3.47203,0.374346,2.17075,0.661093,0.658891,0.631694,0.874196,0.348468,0.633553,1.1766,0.995579,0.673392,0.784607,0.754199,0.67252,0.798881,0.941657,0.441444,0.753223,0.285763,0.415707,0.820526,0.682442,0.530277,0.628038,0.342108,1.05592,0.866525,0.528398,0.566869,1.31569,0.690451,0.482331,0.626719,1.1676,0.75321,0.559116,0.67908,1.35864,0.969415,0.559485,1.15026,0.543485,0.763934,0.840927,0.745,0.56179,0.52777,0.782945,0.9812,0.584409,0.581927,0.428192,1.11576,0.667411
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,0.954946,0.885617,1.35609,1.45544,0.903129,0.961996,2.13163,0.658139,0.746855,1.66534,1.60081,1.11196,0.640001,0.851011,1.01839,0.386543,0.693304,0.307215,2.13965,0.703976,0.498794,0.517045,0.380172,0.441895,0.725492,1.41077,0.897933,1.55028,0.594263,0.794533,1.09746,0.684644,0.812816,0.69357,1.52226,0.45765,0.814658,1.08602,0.640212,0.518841,1.96792,0.472403,0.774981,0.851011,0.780541,1.09224,0.814658,0.786633,1.06065,0.442032,0.765327,1.2292,0.732683,0.808119,1.91308,0.963699,0.759633,0.747356,0.748044,1.64911,0.805259,0.745107,1.22853,0.871784,0.964128,1.23779,0.802208,2.88713,2.87229,0.144127,0.849454,1.30152,0.528267,0.400738,0.84756,0.948356,0.672679,0.581763,0.77411,0.550584,0.982704,1.09583,0.943567,1.19881,0.632805,0.925075,0.776621,1.03758,0.88739,0.725191,0.745107,4.14886,1.23267,1.01602,0.634829,0.224814,1.46452,0.52777,1.17159,0.827975,0.954649,0.289894,0.7384,0.440847,0.537959,0.632802,2.24587,1.5484,0.597381,0.967322,0.90819,0.628632,1.74459,0.728085,0.85785,3.3769,0.374346,2.11127,0.661093,0.572949,0.574267,0.499541,0.32059,0.833622,1.06454,0.993308,0.673392,0.724253,0.857044,0.67252,1.38936,0.706243,0.441444,0.855935,0.263248,0.382954,0.734155,0.682442,0.736496,0.54612,0.342108,1.13134,0.851455,0.69526,0.589544,1.3184,0.690451,0.484162,0.870443,1.19608,0.699409,0.86663,0.67908,1.35975,1.03866,0.608136,1.1106,0.516311,0.512927,0.798881,0.638571,0.55202,0.917861,0.782945,0.708171,0.574245,0.537163,0.321144,1.3947,0.640715
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,0.805736,0.885617,1.38385,1.47217,0.706797,0.820526,2.22431,0.709556,0.746855,3.40814,1.17393,2.40925,0.640001,0.967875,1.01839,0.386543,0.753591,0.360183,2.13965,0.531314,0.498794,0.483286,0.498377,0.618653,0.61744,1.24547,0.448966,2.55796,0.572653,0.839584,1.07111,0.59864,1.01602,0.712315,2.47367,0.485588,0.758475,1.6969,0.640212,0.462619,0.983959,0.67908,0.754587,0.851011,0.67745,1.01308,0.845991,1.21999,0.771379,0.690674,0.538564,1.59073,0.815668,0.808119,1.53797,0.963699,1.29697,1.02762,0.934491,1.67805,0.568889,0.745107,1.22853,0.653838,0.886997,0.948098,0.665704,1.44356,2.14596,0.165592,0.583999,1.95227,0.693351,0.30826,0.700158,1.15581,0.870526,0.799924,0.844765,0.62538,0.83476,1.64375,1.32099,1.18595,0.641828,0.908846,0.632802,1.03758,1.12792,0.608225,1.03487,5.18607,1.23267,1.02648,0.634829,0.287171,2.25955,0.340497,0.882357,0.657509,0.954649,0.33307,0.780268,0.440847,0.412436,0.742855,2.24587,2.12905,0.672054,0.604576,0.90819,0.926855,1.13883,0.736453,1.0455,1.46835,0.438888,0.918028,0.67896,0.527113,1.17524,0.699357,0.348468,0.586623,0.97197,0.749683,0.673392,0.607438,0.857044,0.67252,0.694679,0.627771,0.441444,0.855935,0.235425,0.342479,0.606476,0.738152,0.552372,0.50243,0.296924,1.58388,0.932546,0.489257,0.921162,2.04471,0.906217,0.491066,0.633049,0.961552,0.687139,0.666638,0.67908,1.12837,1.45412,0.466238,0.947273,0.333104,0.655198,0.515407,0.638571,0.604593,0.45893,0.782945,0.763496,0.628936,0.450524,0.285461,0.69735,1.00112
0.635327,0.635327,0.988448,1.0924,0.800893,0.38124,1.33587,1.44711,0.789951,0.642872,0.631694,0.642872,0.631694,0.789951,1.0924,1.20462,1.20462,0.934399,2.24587,1.07431,1.16237,1.36419,1.45544,0.706797,0.973182,2.22431,0.840955,0.746855,2.15515,1.76089,2.17979,0.640001,0.957758,1.01839,0.386543,0.86663,0.329852,2.734,0.531314,0.498794,0.455134,0.494224,0.475887,0.483661,1.25391,0.607425,1.82711,10.4986,0.747153,1.07871,0.602144,1.02275,0.598992,2.47367,0.485588,0.879831,1.81003,0.640212,0.462619,0.684493,0.468331,0.796508,0.851011,0.690478,1.01232,0.956338,1.21753,0.652706,0.539063,0.765327,1.2292,0.810929,0.808119,1.74303,0.963699,1.29697,0.747356,0.930144,1.6979,0.568889,0.745107,1.22853,0.980757,0.739165,1.11401,0.662316,1.92475,2.96347,0.165592,0.583999,1.18834,0.583875,0.348468,0.805182,1.54108,0.887936,0.749929,0.843641,0.670954,0.842447,1.26442,0.69526,1.18856,0.649671,0.835552,0.632802,1.03758,1.12442,0.942749,0.821809,3.88955,1.23267,1.0276,0.634829,0.264043,1.75743,0.363979,0.881132,0.97197,0.954649,0.33307,0.694367,0.440847,0.537959,0.575921,2.24587,1.5484,0.716857,0.725492,1.192,0.921013,1.4774,0.728085,1.39401,1.461,0.401929,0.913434,0.570944,0.598992,0.743169,0.537967,0.400738,0.833622,1.11777,0.749683,0.673392,0.941529,0.857044,0.67252,0.939859,0.892096,0.441444,0.855935,0.235425,0.342479,0.697447,0.735151,0.828558,0.570944,0.302634,0.833622,0.725313,0.69526,0.718956,2.04059,0.76313,0.497066,0.535657,1.08976,0.631724,0.753591,0.67908,1.12263,0.765327,0.608136,1.12351,0.356077,0.602431,0.550952,0.838125,0.470239,0.620906,0.782945,0.904885,0.489172,0.698312,0.405655,0.485113,1.06786
