-1.06235355e-01,6.84139356e-02,-9.93982423e-03,4.35663201e-02,1.64451450e-02,1.24203891e-01,3.79536604e-03,2.41419058e-02,-1.43773658e-02,-1.13891445e-01,-1.39460832e-01,-1.05201475e-01,1.25233456e-01,-5.76281399e-02,-1.33512437e-01,-7.94413984e-02,4.30419371e-02,-3.83823365e-02,-1.20054826e-01,1.18966252e-01,-7.49677345e-02,-1.22054137e-01,-1.15197547e-01,1.28859237e-01,1.25904411e-01,-5.51031157e-02,-4.15733457e-02,-5.25374375e-02,1.32090509e-01,-9.01122093e-02,-1.16129816e-01,-3.03189475e-02,7.20590577e-02,2.54051737e-03,-1.33239314e-01,9.63013619e-02,4.18382185e-03,-2.30685696e-02,-7.05110729e-02,8.30018520e-02,1.05385721e-01,-2.34474074e-02,2.34206896e-02,8.85095969e-02,-4.41069826e-02,-1.41759310e-02,-1.05627038e-01,8.74238312e-02,4.42456827e-02,-1.12423591e-01
-1.29360750e-01,-4.46100086e-02,5.16148135e-02,-1.78803355e-02,1.42060399e-01,1.24762452e-03,-4.13754024e-02,-1.09983176e-01,-4.08190452e-02,5.74605577e-02,-5.68272173e-03,9.67247263e-02,-1.05310872e-01,-7.13923434e-03,2.66255438e-02,-1.02179974e-01,7.49688670e-02,1.31439090e-01,-6.43368857e-03,1.37734517e-01,4.85741310e-02,-2.70268647e-03,1.37472019e-01,-7.45334523e-03,-1.39713183e-01,-8.05401802e-02,4.71129268e-02,2.31962744e-02,-8.73418748e-02,9.41206589e-02,-2.55705882e-02,1.38885677e-01,-4.28091437e-02,3.16374265e-02,3.49232778e-02,-9.22133997e-02,-7.99310878e-02,-4.13367637e-02,-8.40877891e-02,-1.36440977e-01,-5.05955033e-02,7.27264285e-02,1.19342327e-01,-4.45196740e-02,1.05051445e-02,-7.95004517e-02,5.93742020e-02,1.02295116e-01,-2.62281597e-02,6.86514974e-02
1.36497661e-01,9.08185318e-02,8.63786116e-02,2.18001660e-02,6.72401208e-03,8.97107795e-02,-1.10383160e-01,-1.40709206e-01,-7.79040754e-02,5.13066761e-02,5.05398139e-02,-5.94015643e-02,9.62673128e-02,9.90392938e-02,9.99278203e-02,1.05688468e-01,-1.29292086e-01,-1.41335040e-01,1.31258205e-01,3.39525826e-02,4.44753431e-02,4.37222905e-02,3.92649695e-02,-3.92468832e-02,-1.48917446e-02,-9.82342064e-02,5.40792160e-02,-8.51185620e-02,5.25451973e-02,-1.20532759e-01,-3.05830850e-03,-7.04996288e-02,1.36772066e-01,-4.26777899e-02,1.16664834e-01,-2.30274834e-02,9.94605497e-02,1.28223091e-01,5.51334098e-02,-8.96102923e-04,-5.58472164e-02,-4.65501137e-02,9.13344398e-02,-4.38349880e-02,-1.22404315e-01,2.62977686e-02,2.62493081e-02,8.76136124e-02,-9.55835059e-02,-8.22945237e-02
4.05405238e-02,-1.43147424e-01,4.08027172e-02,2.45884601e-02,5.10933362e-02,1.91221200e-02,-1.11730047e-01,5.59039824e-02,-2.95154508e-02,7.18329325e-02,5.45011722e-02,-1.01418355e-02,-1.77573208e-02,1.67379733e-02,-1.42181767e-02,6.66526482e-02,-3.30268033e-02,-4.12081033e-02,-2.15881113e-02,-7.92422984e-03,-8.24335292e-02,2.30445657e-02,5.43814451e-02,1.13967054e-01,-1.41777128e-01,-7.61544928e-02,4.81338017e-02,-6.15749415e-03,-4.45260257e-02,4.14318554e-02,-4.46915515e-02,4.19277363e-02,7.34957829e-02,-8.19318146e-02,5.61182834e-02,7.28668123e-02,2.94365566e-02,4.77079265e-02,-9.97751877e-02,1.25170872e-01,-7.66581995e-03,-1.01103872e-01,-2.09614169e-03,-9.34229568e-02,-9.75988954e-02,-6.17187098e-02,4.68704570e-03,3.17012481e-02,-7.93613642e-02,1.00110555e-02
8.64554569e-02,1.37835341e-02,-6.03722371e-02,-1.96337663e-02,2.45856848e-02,-1.10339941e-02,1.11628465e-01,1.79263242e-02,-8.73715356e-02,-5.35314456e-02,-1.81136746e-02,1.24355614e-01,1.98347438e-02,1.30019009e-01,2.95214951e-02,-1.08732015e-01,-6.32462278e-02,-1.30791068e-01,-1.26595467e-01,1.16362296e-01,3.22310142e-02,-1.36458755e-01,8.90055671e-02,1.48051055e-02,-1.32153302e-01,2.15476342e-02,-1.20350659e-01,3.82434726e-02,3.49422768e-02,-1.18645076e-02,1.76553696e-03,1.01280324e-01,-7.72087052e-02,-1.31008476e-01,6.94047660e-02,-6.62440658e-02,-1.80555403e-03,1.07235044e-01,3.51678170e-02,7.95363560e-02,-1.30917758e-01,-5.43157011e-02,1.30220754e-02,-9.57085416e-02,1.20211489e-01,1.78092886e-02,-3.99412811e-02,7.33275339e-02,1.50645329e-02,-4.83139716e-02
7.35635757e-02,2.44292952e-02,-8.49812478e-02,8.44066814e-02,9.10289884e-02,1.66719388e-02,-5.40246516e-02,-1.19136281e-01,-1.34899616e-01,-5.01439068e-03,-8.07419047e-02,6.28392771e-02,2.74150539e-02,1.00465650e-02,-7.75771588e-02,7.94697255e-02,-6.18427768e-02,2.98950318e-02,-1.35788813e-01,-8.67843553e-02,-2.78158244e-02,6.28368556e-02,-5.97445704e-02,7.89584070e-02,4.81886463e-03,-4.43214960e-02,7.75751919e-02,1.06705002e-01,2.32533216e-02,-5.80430552e-02,7.83549249e-02,-1.35225981e-01,5.56538999e-02,3.41037498e-03,4.98953462e-02,-1.07483163e-01,-1.10409811e-01,1.29120231e-01,-1.63242128e-02,6.80453926e-02,-8.11688695e-03,-7.96439201e-02,7.29240552e-02,9.39949080e-02,-4.79316898e-03,-1.18694909e-01,2.73630917e-02,4.67478903e-03,-3.52767482e-02,2.60397196e-02
9.79340374e-02,5.12974933e-02,7.90879205e-02,6.43527601e-03,8.29304308e-02,4.55429740e-02,7.74495378e-02,1.39931003e-02,5.96303008e-02,5.43505400e-02,-3.78422067e-02,-7.38403574e-02,-5.40046245e-02,5.00672050e-02,-4.37544286e-03,-1.19116134e-03,1.21967956e-01,-1.29193485e-01,9.24877301e-02,-1.62954610e-02,4.92654815e-02,-3.11495783e-03,4.89825420e-02,-2.87577268e-02,6.06719926e-02,4.31312844e-02,-1.82300229e-02,-1.00705482e-01,-8.36342480e-03,3.92220132e-02,-1.06390968e-01,3.26116011e-02,-8.29855204e-02,8.88406187e-02,2.15206388e-02,9.70051885e-02,1.03896089e-01,2.56365743e-02,2.51284502e-02,1.10520206e-01,7.65328184e-02,-8.89662355e-02,1.01890273e-01,1.32755667e-03,3.22256759e-02,-7.26551935e-02,-3.90041843e-02,6.45176694e-02,-6.28999993e-02,3.20252404e-02
1.00450709e-01,7.91088417e-02,-3.50337364e-02,-1.61938537e-02,-4.26205946e-03,-7.75475055e-02,-1.40349388e-01,8.65391642e-02,-4.01030444e-02,-1.02723770e-01,9.36665833e-02,-9.00703308e-04,-5.11658005e-03,1.28850833e-01,9.59294513e-02,-8.02873746e-02,7.32968822e-02,1.06632017e-01,-4.81365174e-02,-5.29612005e-02,-1.14555292e-01,-2.82086227e-02,4.97599249e-04,1.31055966e-01,-3.32395397e-02,-1.21794581e-01,9.04218256e-02,2.28137672e-02,-4.49486151e-02,1.15418285e-02,3.82396067e-03,-8.24234542e-03,1.29967004e-01,2.28490755e-02,-5.78459837e-02,2.50594430e-02,-4.31319065e-02,-1.14750743e-01,8.99910629e-02,7.59923831e-02,-1.67122651e-02,2.88890582e-02,2.68027689e-02,1.22137234e-01,-1.10874712e-01,5.66464737e-02,5.33974841e-02,1.12191625e-01,1.14244539e-02,-9.48944874e-03
-9.82212797e-02,9.24142916e-03,-3.73045914e-02,-9.44943503e-02,-3.01592071e-02,-1.29545823e-01,2.71379910e-02,-3.27574164e-02,1.38609603e-01,4.22084890e-02,-1.40181463e-02,3.49476077e-02,-5.13801984e-02,-9.88138989e-02,2.86599491e-02,-1.81434751e-02,-1.05403513e-01,-5.73852994e-02,9.79022011e-02,-5.68530001e-02,-9.02903825e-02,3.05160735e-04,1.25925153e-01,1.11538939e-01,-1.26484543e-01,1.35028362e-01,1.31934509e-01,4.42802571e-02,-9.65084210e-02,3.88578698e-02,9.04561579e-02,-1.57856550e-02,5.27589880e-02,-1.27802074e-01,-1.15336657e-01,-8.80429745e-02,-1.21249303e-01,1.14098668e-01,-7.48182461e-02,6.09434433e-02,5.34488410e-02,-1.38411775e-01,7.36481026e-02,3.31619084e-02,-1.37182847e-01,-4.71223034e-02,-1.80656761e-02,7.51181832e-03,5.02065569e-02,-1.14587121e-01
-7.20654726e-02,-8.38270634e-02,-4.92516272e-02,-4.40003946e-02,7.44426027e-02,-3.29130478e-02,1.56698320e-02,5.05037382e-02,1.30931124e-01,-7.70692527e-02,1.15902282e-01,-5.10147102e-02,9.59366411e-02,4.13791873e-02,1.32505000e-01,-1.13981560e-01,1.03739001e-01,-1.39787063e-01,-6.91431686e-02,-4.84009534e-02,-3.68739478e-02,-8.67727473e-02,1.13748267e-01,1.12212021e-02,5.78742214e-02,8.12228173e-02,-3.20466161e-02,-1.04715951e-01,-1.04189813e-01,1.23484120e-01,3.96154337e-02,1.05703995e-01,-4.90153059e-02,-9.42049921e-02,3.05618104e-02,1.01336129e-01,9.32544544e-02,-2.14614552e-02,1.18078485e-01,1.15056969e-01,8.45527574e-02,4.72958796e-02,-1.36166766e-01,-1.06325001e-01,1.17779061e-01,-5.09787425e-02,1.39723390e-01,9.25560594e-02,-8.88325348e-02,-1.17578328e-01
