1.80622712e-01,8.01016167e-02,6.28202856e-02,1.32669494e-01,1.36523098e-01,1.41421154e-01,-5.74569926e-02,7.76621848e-02,5.05984910e-02,-1.23983435e-01,-1.12783741e-02,1.25881821e-01,-1.81961477e-01,-4.50620521e-03,2.08225384e-01,-1.21872887e-01,-1.78364694e-01,4.87421975e-02,-5.53086326e-02,1.76222667e-01
-8.82434845e-02,-1.41757086e-01,9.75541770e-02,1.71019867e-01,-4.63070199e-02,1.77521199e-01,1.39073342e-01,-4.76337448e-02,7.44783599e-03,-2.10517764e-01,-1.43960744e-01,5.46551533e-02,2.07025394e-01,-1.91178191e-02,2.14570224e-01,-5.15707023e-02,-6.97854981e-02,1.29823051e-02,-1.07121959e-01,4.01814282e-03
-4.50088568e-02,1.59201056e-01,9.35137123e-02,4.65550423e-02,-1.93690553e-01,1.33698285e-01,-1.58033352e-02,-1.82828546e-01,-1.27721816e-01,-1.86081201e-01,1.60578907e-01,-1.92165568e-01,-2.20156014e-02,7.17385113e-02,-8.75268281e-02,7.01588392e-02,-1.32641524e-01,-1.28186401e-02,-1.75321192e-01,-8.72757733e-02
-8.06811675e-02,1.27720639e-01,6.12371042e-02,1.01531528e-01,1.83349654e-01,3.87803977e-03,-2.08690628e-01,9.45737734e-02,-2.09777549e-01,-5.54453395e-02,1.54365942e-01,1.75640397e-02,-1.08492300e-01,1.78481877e-01,-1.25557780e-01,-1.11206137e-01,-2.37687416e-02,1.51809037e-01,-1.36237040e-01,1.22877464e-01
2.76527740e-03,-7.32326508e-02,-4.35682796e-02,-5.78396139e-04,-1.52625486e-01,-2.06063703e-01,-1.56078458e-01,1.60951778e-01,1.27233313e-02,4.27865498e-02,3.52761373e-02,-7.92352781e-02,1.43824741e-01,6.27491390e-03,-3.27825733e-03,-1.68371886e-01,-7.21277855e-03,-2.02099103e-02,-1.26791835e-01,1.28038377e-01
6.05913922e-02,1.05769165e-01,9.66841727e-02,1.61562264e-01,9.55699384e-02,-1.47841468e-01,-3.42270583e-02,-8.95428956e-02,1.29244765e-02,5.43587580e-02,-1.11828536e-01,1.52085409e-01,-2.69983020e-02,-1.09794840e-01,8.25683624e-02,-5.16743632e-03,-1.59583073e-02,-1.65285796e-01,6.77130297e-02,1.81582868e-01
8.48285928e-02,-1.54785380e-01,-2.86007077e-02,1.36333957e-01,-3.30826081e-02,7.25918710e-02,-1.87107220e-01,-1.27870381e-01,1.50876001e-01,-7.30994046e-02,2.09573984e-01,8.72734636e-02,-1.22557350e-01,-7.53691867e-02,-1.29084349e-01,9.44935158e-02,-1.88078843e-02,4.36746217e-02,7.46651832e-03,1.16285384e-01
-3.47082019e-02,2.05088958e-01,1.89000160e-01,-1.44153416e-01,1.41910791e-01,-1.56912744e-01,6.23339042e-02,1.30893990e-01,2.25262977e-02,1.28483828e-02,-1.55392572e-01,6.66752411e-03,-8.88182148e-02,-1.79317906e-01,-1.24216147e-01,1.49162775e-02,1.83786657e-02,2.34848857e-02,1.00633562e-01,-2.18215272e-01
1.07549116e-01,-9.72012207e-02,1.94459453e-01,-3.31071503e-02,-3.98180224e-02,-1.89790681e-01,8.12458470e-02,-4.94954363e-02,2.86818221e-02,-8.91172606e-03,-1.76281482e-02,-8.12380016e-02,-3.33236385e-04,-1.34740010e-01,-5.93332350e-02,-9.15005282e-02,-1.93862930e-01,-2.70922109e-03,-1.02228522e-01,8.18465650e-02
-4.43432480e-02,9.48138088e-02,-1.24073260e-01,-3.00566480e-02,-1.46171167e-01,-1.88775972e-01,1.79776594e-01,-9.76421535e-02,1.62509099e-01,-3.14247049e-02,1.46348938e-01,1.33578882e-01,-4.07923199e-02,2.43432773e-03,-6.78345039e-02,-1.27129689e-01,-6.39503151e-02,1.34750530e-01,3.91402841e-02,1.27333432e-01
