-0.00970892,-0.06981284,0.08230629,-0.04670419,0.09764962,0.18684569,0.02472012,0.09331211,-0.0067602,0.06341042,-0.06127972,0.03201468,-0.02975232,0.04623857,-0.13584572,0.16905166,-0.07179915,0.09112914,-0.03398006,-0.11584011
-0.13236389,0.14417616,0.04067077,-0.00032723,-0.0559664,-0.1732973,-0.09769806,-0.13961956,-0.05080669,0.11923062,0.10773415,-0.06930812,-0.20559856,0.05570389,-0.15488759,0.16115166,0.08468639,0.11588395,-0.09153702,-0.01975289
-0.07202996,0.1647754,0.1880423,-0.13906513,-0.16791908,-0.08814505,-0.12965406,0.11387844,-0.13608405,-0.03641285,-0.02129584,0.0884885,0.11446837,0.15501538,-0.19758338,0.16350158,-0.01941724,-0.02695286,0.05666651,0.14821634
-0.16707507,-0.14236747,0.02178451,0.03620278,0.0042984,-0.20487544,-0.09225582,0.1481306,0.00343006,-0.1152578,-0.05220674,-0.07601079,0.1666632,0.0189013,-0.14989685,-0.04162934,-0.05614796,0.06966466,-0.06080488,0.06298705
-0.08497879,0.16925153,-0.19826879,0.06060616,-0.14599256,-0.06499926,-0.10151958,0.07145157,-0.09011216,0.11239102,-0.16503873,-0.17272857,0.19812728,-0.19876124,0.08600775,-0.11776059,-0.15768997,-0.02151634,0.1244238,-0.20293452
-0.00047596,-0.16618432,0.04386553,-0.02104971,-0.16634919,0.1464262,0.08350726,-0.07564714,0.09849728,-0.20524648,0.11810623,0.12395469,0.00302974,-0.18385299,0.01446547,-0.12779124,-0.03301223,-0.10783658,0.18801488,-0.02597254
0.07296081,0.13806783,-0.16058028,-0.19658084,0.15009555,-0.05834384,0.10300683,0.02753886,-0.00886283,-0.02907836,0.13837169,0.02080039,-0.02211278,-0.10393366,-0.06003721,-0.06032557,0.16385284,-0.06646932,-0.05263579,-0.14295995
-0.15854149,0.05313356,-0.0679737,-0.04133885,-0.1746303,-0.08755236,0.05903033,-0.04757243,-0.05315258,-0.09650478,0.20354185,0.11792381,-0.143295,-0.06855441,0.03846624,0.00381654,-0.09476218,0.01586894,-0.06635051,-0.0760424
0.11732111,-0.09238192,0.12919462,-0.10190783,-0.02013083,0.05520731,-0.10057781,-0.04372756,0.04369274,-0.11542092,0.1578539,-0.01285314,-0.03265395,0.07865421,0.20329379,-0.05848881,-0.1036918,0.05123014,-0.22151372,-0.15278323
-0.01573848,-0.10397714,0.11052117,-0.10215115,0.1549481,0.06131299,0.10811743,0.06622513,-0.16156031,0.00951212,-0.16727,0.12398549,-0.11479688,-0.19840272,0.03439154,-0.00175168,-0.02919542,0.21757674,0.18428078,0.19806375
